transaction_id,customer_id,amount,location,transaction_hour,previous_transaction_amount,international
TXN003321,CUST0114,100.96,Bhopal,22,681.95,0
TXN003322,CUST0169,411.16,Hyderabad,18,1.0,0
TXN003323,CUST0242,187.37,"Tokyo, Japan",18,1.0,1
TXN003324,CUST0363,398.83,Kolkata,21,884.89,0
TXN003325,CUST0443,274.95,Bengaluru,17,200.57,0
TXN003326,CUST0397,1197.95,"Sydney, Australia",15,776.99,1
TXN003327,CUST0375,219.78,Kanpur,1,1145.56,0
TXN003328,CUST0308,119.99,Kolkata,17,212.35,0
TXN003329,CUST0232,606.12,"Frankfurt, Germany",15,1147.2,1
TXN003330,CUST0274,1591.9,Mumbai,10,2704.42,0
TXN003331,CUST0325,660.79,Singapore,17,897.96,1
TXN003332,CUST0465,286.31,Delhi,18,1.0,0
TXN003333,CUST0484,124.36,Pune,17,8.08,0
TXN003334,CUST0127,2269.66,"Toronto, Canada",6,2330.47,1
TXN003335,CUST0024,51.78,Hyderabad,17,517.7,0
TXN003336,CUST0485,17.47,Indore,12,454.61,0
TXN003337,CUST0013,914.71,Nagpur,8,1649.52,0
TXN003338,CUST0219,196.03,Chennai,13,123.34,0
TXN003339,CUST0335,374.32,Hyderabad,10,1151.13,0
TXN003340,CUST0310,2065.59,"London, UK",13,1754.97,1
TXN003341,CUST0116,217.78,Chennai,18,1.0,0
TXN003342,CUST0473,524.43,Delhi,20,1176.99,0
TXN003343,CUST0258,90.5,Ahmedabad,7,1.0,0
TXN003344,CUST0494,75.36,Chennai,10,580.88,0
TXN003345,CUST0383,46.7,Chennai,19,1.0,0
TXN003346,CUST0001,22.03,Indore,20,92.82,0
TXN003347,CUST0227,27.02,Kanpur,19,1.0,0
TXN003348,CUST0034,871.58,"Toronto, Canada",21,725.55,1
TXN003349,CUST0254,78.06,Ahmedabad,7,1.0,0
TXN003350,CUST0386,56.3,Pune,12,447.87,0
TXN003351,CUST0217,100.2,Nagpur,18,89.12,0
TXN003352,CUST0430,187.61,"Sydney, Australia",8,255.12,1
TXN003353,CUST0107,102.45,Chennai,18,140.26,0
TXN003354,CUST0421,343.01,"London, UK",21,350.1,1
TXN003355,CUST0231,761.16,Jaipur,13,1077.04,0
TXN003356,CUST0206,148.85,Hyderabad,16,1.0,0
TXN003357,CUST0138,361.48,Singapore,22,1670.09,1
TXN003358,CUST0407,175.14,"Dubai, UAE",19,79.13,1
TXN003359,CUST0394,242.08,Ahmedabad,21,208.73,0
TXN003360,CUST0059,500.38,Mumbai,11,1219.4,0
TXN003361,CUST0271,1961.19,Delhi,7,3292.16,0
TXN003362,CUST0259,380.3,"Tokyo, Japan",10,1164.01,1
TXN003363,CUST0241,1328.27,Indore,19,1575.22,0
TXN003364,CUST0321,346.38,Bhopal,9,1.0,0
TXN003365,CUST0343,138.09,Kanpur,15,1.0,0
TXN003366,CUST0167,83.74,Surat,21,597.3,0
TXN003367,CUST0265,966.92,"Frankfurt, Germany",15,909.91,1
TXN003368,CUST0165,51.94,Surat,19,752.49,0
TXN003369,CUST0472,28.5,Nagpur,18,267.95,0
TXN003370,CUST0152,96.15,Delhi,17,639.85,0
TXN003371,CUST0196,456.36,Jaipur,10,903.86,0
TXN003372,CUST0314,109.55,Bhopal,9,1.0,0
TXN003373,CUST0052,122.24,Pune,16,1.0,0
TXN003374,CUST0043,707.91,Bhopal,9,462.05,0
TXN003375,CUST0031,204.77,Delhi,13,981.61,0
TXN003376,CUST0480,158.29,Bengaluru,7,1194.98,0
TXN003377,CUST0260,86.29,Nagpur,9,482.37,0
TXN003378,CUST0350,529.75,Ahmedabad,4,1464.57,0
TXN003379,CUST0459,948.27,"Tokyo, Japan",14,1150.9,1
TXN003380,CUST0080,169.12,Ahmedabad,16,528.71,0
TXN003381,CUST0141,305.61,Kolkata,13,1.0,0
TXN003382,CUST0082,135.1,Nagpur,6,852.78,0
TXN003383,CUST0192,238.07,Chennai,8,1.0,0
TXN003384,CUST0276,910.78,Jaipur,9,252.4,0
TXN003385,CUST0490,473.9,Hyderabad,7,1524.01,0
TXN003386,CUST0455,586.46,Singapore,14,209.54,1
TXN003387,CUST0462,150.93,Kolkata,16,406.67,0
TXN003388,CUST0340,260.05,Kanpur,23,694.6,0
TXN003389,CUST0253,175.8,Bhopal,18,1045.43,0
TXN003390,CUST0186,131.84,Surat,23,1.0,0
TXN003391,CUST0203,74.18,Kanpur,16,1.0,0
TXN003392,CUST0315,996.7,Lucknow,1,1638.18,0
TXN003393,CUST0192,182.18,Mumbai,18,1.0,0
TXN003394,CUST0066,143.52,Pune,10,1.0,0
TXN003395,CUST0347,68.68,Kolkata,14,1.0,0
TXN003396,CUST0153,205.56,"Tokyo, Japan",19,592.94,1
TXN003397,CUST0300,93.21,Hyderabad,7,47.31,0
TXN003398,CUST0071,392.5,Jaipur,8,508.72,0
TXN003399,CUST0041,1090.12,Lucknow,7,3486.59,0
TXN003400,CUST0370,194.63,Pune,22,1030.09,0
TXN003401,CUST0481,176.53,Indore,20,1.0,0
TXN003402,CUST0429,49.38,Nagpur,14,1.0,0
TXN003403,CUST0121,53.51,Indore,21,1.0,0
TXN003404,CUST0104,68.11,Kanpur,7,1.0,0
TXN003405,CUST0455,5532.33,"Frankfurt, Germany",11,9329.93,1
TXN003406,CUST0476,423.2,Bengaluru,18,234.26,0
TXN003407,CUST0343,117.03,Ahmedabad,16,970.3,0
TXN003408,CUST0255,1359.07,Singapore,16,1548.18,1
TXN003409,CUST0004,404.03,Jaipur,22,901.14,0
TXN003410,CUST0318,84.67,Nagpur,12,1.0,0
TXN003411,CUST0422,751.47,Bhopal,18,1113.04,0
TXN003412,CUST0256,264.14,Kanpur,17,157.09,0
TXN003413,CUST0091,135.74,Hyderabad,12,1.0,0
TXN003414,CUST0273,157.56,Hyderabad,12,217.55,0
TXN003415,CUST0448,486.15,Kolkata,21,1060.09,0
TXN003416,CUST0421,547.4,Bengaluru,15,669.49,0
TXN003417,CUST0027,45.69,Jaipur,9,1.0,0
TXN003418,CUST0086,50.12,Jaipur,10,1110.62,0
TXN003419,CUST0098,144.15,Mumbai,19,284.56,0
TXN003420,CUST0367,1002.02,Kanpur,14,1.0,0
TXN003421,CUST0455,38.21,Chennai,13,1.0,0
TXN003422,CUST0310,156.81,Delhi,15,135.76,0
TXN003423,CUST0066,346.59,Bengaluru,18,708.21,0
TXN003424,CUST0245,1142.38,Mumbai,12,1.0,0
TXN003425,CUST0361,242.43,Nagpur,8,1.0,0
TXN003426,CUST0024,726.7,Ahmedabad,10,1675.78,0
TXN003427,CUST0025,393.86,"Toronto, Canada",10,312.13,1
TXN003428,CUST0405,353.57,Chennai,22,849.1,0
TXN003429,CUST0407,53.94,Surat,9,287.81,0
TXN003430,CUST0455,15.05,Bhopal,6,1.0,0
TXN003431,CUST0302,38.73,Surat,15,137.84,0
TXN003432,CUST0413,235.56,Nagpur,9,521.45,0
TXN003433,CUST0176,250.88,Nagpur,19,117.15,0
TXN003434,CUST0005,59.84,Jaipur,13,284.25,0
TXN003435,CUST0457,2547.31,Bengaluru,0,1869.13,0
TXN003436,CUST0247,157.04,Nagpur,11,1.0,0
TXN003437,CUST0353,112.24,Delhi,15,677.63,0
TXN003438,CUST0428,1329.88,Singapore,11,1837.02,1
TXN003439,CUST0094,601.1,"Frankfurt, Germany",9,795.12,1
TXN003440,CUST0327,444.26,"New York, USA",11,1057.01,1
TXN003441,CUST0187,347.67,Lucknow,12,1248.92,0
TXN003442,CUST0044,139.85,Kanpur,14,1.0,0
TXN003443,CUST0292,36.83,Hong Kong,14,29.45,1
TXN003444,CUST0194,23.86,Chennai,7,36.26,0
TXN003445,CUST0194,59.66,Jaipur,16,711.33,0
TXN003446,CUST0114,53.5,Delhi,17,1.0,0
TXN003447,CUST0401,201.39,Jaipur,17,1.0,0
TXN003448,CUST0322,46.46,Surat,19,1.0,0
TXN003449,CUST0293,50.43,Mumbai,7,1.0,0
TXN003450,CUST0204,65.65,Bhopal,11,1.0,0
TXN003451,CUST0199,148.06,Nagpur,11,526.93,0
TXN003452,CUST0196,137.38,Bengaluru,13,1.0,0
TXN003453,CUST0229,34.39,Mumbai,7,346.24,0
TXN003454,CUST0344,544.11,Mumbai,15,90.68,0
TXN003455,CUST0204,203.21,Jaipur,18,1039.87,0
TXN003456,CUST0248,137.46,Chennai,19,385.98,0
TXN003457,CUST0273,111.82,Lucknow,9,1078.68,0
TXN003458,CUST0019,205.74,Bengaluru,8,1.0,0
TXN003459,CUST0033,21.31,Bengaluru,8,342.86,0
TXN003460,CUST0037,178.14,Kanpur,13,257.15,0
TXN003461,CUST0107,377.74,Bengaluru,9,1240.7,0
TXN003462,CUST0343,2537.25,Ahmedabad,7,4505.42,0
TXN003463,CUST0398,207.85,Surat,9,595.87,0
TXN003464,CUST0165,461.96,"Dubai, UAE",11,1440.98,1
TXN003465,CUST0080,19.35,Mumbai,15,1.0,0
TXN003466,CUST0039,192.14,Nagpur,18,588.54,0
TXN003467,CUST0045,457.63,Kanpur,10,995.38,0
TXN003468,CUST0046,277.81,Kolkata,13,1.0,0
TXN003469,CUST0043,187.27,Hyderabad,13,44.16,0
TXN003470,CUST0296,57.38,Mumbai,8,803.86,0
TXN003471,CUST0075,272.05,Chennai,17,931.27,0
TXN003472,CUST0487,1166.67,Ahmedabad,2,260.79,0
TXN003473,CUST0080,301.23,Pune,21,1.0,0
TXN003474,CUST0119,1026.71,Bhopal,17,1143.57,0
TXN003475,CUST0048,366.04,Kolkata,10,62.26,0
TXN003476,CUST0360,82.79,Surat,7,571.01,0
TXN003477,CUST0184,387.58,"New York, USA",9,425.05,1
TXN003478,CUST0092,175.8,"Frankfurt, Germany",18,768.6,1
TXN003479,CUST0211,81.41,Nagpur,21,1.0,0
TXN003480,CUST0014,40.63,Delhi,12,1.0,0
TXN003481,CUST0179,38.24,Bhopal,21,670.88,0
TXN003482,CUST0320,54.12,Nagpur,11,1.0,0
TXN003483,CUST0084,71.15,Delhi,18,1.0,0
TXN003484,CUST0310,97.85,Delhi,13,915.0,0
TXN003485,CUST0398,105.46,Nagpur,18,843.17,0
TXN003486,CUST0074,277.79,Lucknow,14,1.0,0
TXN003487,CUST0250,4559.85,"Frankfurt, Germany",19,1739.68,1
TXN003488,CUST0044,191.35,Bengaluru,13,1350.09,0
TXN003489,CUST0114,185.47,Bhopal,16,142.62,0
TXN003490,CUST0366,72.56,Kolkata,15,1.0,0
TXN003491,CUST0065,17.17,Lucknow,17,208.35,0
TXN003492,CUST0366,1215.98,"Dubai, UAE",7,1329.77,1
TXN003493,CUST0139,771.1,Nagpur,7,1659.92,0
TXN003494,CUST0040,35.98,Nagpur,17,1.0,0
TXN003495,CUST0142,81.32,Lucknow,19,425.09,0
TXN003496,CUST0009,294.49,Indore,15,365.32,0
TXN003497,CUST0419,126.07,Nagpur,21,1006.46,0
TXN003498,CUST0177,63.29,Ahmedabad,17,1.0,0
TXN003499,CUST0321,314.31,Nagpur,16,397.49,0
TXN003500,CUST0202,108.94,Kanpur,14,655.05,0
TXN003501,CUST0108,376.92,Hyderabad,11,1.0,0
TXN003502,CUST0224,776.47,Hong Kong,18,1556.03,1
TXN003503,CUST0404,79.35,Jaipur,16,224.37,0
TXN003504,CUST0282,494.16,Kolkata,9,588.47,0
TXN003505,CUST0387,256.75,Nagpur,11,600.91,0
TXN003506,CUST0218,355.53,Mumbai,19,183.54,0
TXN003507,CUST0023,1230.42,Delhi,21,3161.83,0
TXN003508,CUST0330,184.57,Pune,8,1.0,0
TXN003509,CUST0328,191.1,Bengaluru,11,1.0,0
TXN003510,CUST0491,619.8,"New York, USA",17,325.88,1
TXN003511,CUST0064,42.85,Bhopal,19,1.0,0
TXN003512,CUST0119,537.23,"London, UK",13,941.8,1
TXN003513,CUST0442,290.02,Mumbai,8,248.51,0
TXN003514,CUST0277,750.74,Jaipur,15,1601.25,0
TXN003515,CUST0234,283.4,Jaipur,23,850.69,0
TXN003516,CUST0030,398.61,Chennai,14,122.38,0
TXN003517,CUST0477,293.77,Jaipur,21,1.0,0
TXN003518,CUST0076,181.54,Kolkata,11,1.0,0
TXN003519,CUST0060,418.8,Jaipur,18,1008.65,0
TXN003520,CUST0487,387.74,Ahmedabad,14,20.76,0
TXN003521,CUST0045,357.5,Nagpur,17,970.29,0
TXN003522,CUST0148,247.57,Pune,16,648.02,0
TXN003523,CUST0324,64.09,Lucknow,11,235.74,0
TXN003524,CUST0285,304.64,Ahmedabad,15,402.66,0
TXN003525,CUST0372,9577.56,"Frankfurt, Germany",13,22163.75,1
TXN003526,CUST0250,2763.67,Hyderabad,17,3090.2,0
TXN003527,CUST0336,999.04,Singapore,16,1727.85,1
TXN003528,CUST0136,509.28,Pune,22,1.0,0
TXN003529,CUST0094,20.17,Nagpur,9,69.28,0
TXN003530,CUST0319,180.49,Chennai,17,89.09,0
TXN003531,CUST0154,226.42,Ahmedabad,8,168.61,0
TXN003532,CUST0354,1719.81,Nagpur,0,3265.83,0
TXN003533,CUST0102,364.48,Nagpur,22,266.41,0
TXN003534,CUST0428,340.05,Singapore,15,561.94,1
TXN003535,CUST0049,332.79,Bhopal,18,412.0,0
TXN003536,CUST0124,222.71,Ahmedabad,6,1.0,0
TXN003537,CUST0075,2200.62,"Tokyo, Japan",2,960.29,1
TXN003538,CUST0122,378.77,Hyderabad,22,505.0,0
TXN003539,CUST0244,241.35,Indore,11,794.89,0
TXN003540,CUST0227,26.27,Kolkata,14,608.84,0
TXN003541,CUST0302,189.52,Bengaluru,19,1.0,0
TXN003542,CUST0457,526.41,Kolkata,18,1226.61,0
TXN003543,CUST0290,166.53,Chennai,7,728.58,0
TXN003544,CUST0274,44.23,Jaipur,9,1.0,0
TXN003545,CUST0169,1192.04,Delhi,13,2106.83,0
TXN003546,CUST0488,204.1,Jaipur,10,901.78,0
TXN003547,CUST0446,4018.3,Jaipur,0,4447.02,0
TXN003548,CUST0205,62.72,Bhopal,17,675.85,0
TXN003549,CUST0108,84.4,Surat,12,568.77,0
TXN003550,CUST0044,19.67,Singapore,17,1.0,1
TXN003551,CUST0084,349.06,Pune,14,972.72,0
TXN003552,CUST0444,282.86,"Toronto, Canada",15,1.0,1
TXN003553,CUST0126,53.87,Bhopal,18,1.0,0
TXN003554,CUST0103,175.61,Ahmedabad,16,391.45,0
TXN003555,CUST0271,131.68,Mumbai,8,1.0,0
TXN003556,CUST0342,118.21,Bhopal,17,67.82,0
TXN003557,CUST0496,391.26,Jaipur,15,226.35,0
TXN003558,CUST0431,431.99,Delhi,19,1.0,0
TXN003559,CUST0244,1432.65,Bengaluru,15,2228.38,0
TXN003560,CUST0420,182.01,Delhi,10,1.0,0
TXN003561,CUST0217,319.31,Surat,9,316.71,0
TXN003562,CUST0483,343.17,Surat,13,67.24,0
TXN003563,CUST0065,44.91,Lucknow,17,1.0,0
TXN003564,CUST0125,1301.87,Chennai,13,2769.82,0
TXN003565,CUST0215,434.8,Kolkata,8,1.0,0
TXN003566,CUST0284,434.67,Nagpur,19,467.3,0
TXN003567,CUST0417,17.2,Bengaluru,21,377.75,0
TXN003568,CUST0385,391.68,Mumbai,16,1135.92,0
TXN003569,CUST0111,83.62,Nagpur,17,1.0,0
TXN003570,CUST0494,415.76,Kolkata,11,1727.49,0
TXN003571,CUST0457,215.2,Hyderabad,19,385.1,0
TXN003572,CUST0221,107.95,Chennai,16,726.7,0
TXN003573,CUST0074,47.8,Delhi,11,1075.41,0
TXN003574,CUST0234,210.63,Pune,17,464.44,0
TXN003575,CUST0039,369.03,Bhopal,7,501.88,0
TXN003576,CUST0243,1014.38,Bengaluru,14,1777.19,0
TXN003577,CUST0420,258.74,Jaipur,13,1.0,0
TXN003578,CUST0378,127.65,Bengaluru,22,1.0,0
TXN003579,CUST0433,717.31,Ahmedabad,17,947.65,0
TXN003580,CUST0326,406.51,Chennai,13,517.35,0
TXN003581,CUST0293,140.25,Nagpur,16,401.88,0
TXN003582,CUST0299,61.74,Bengaluru,10,1.0,0
TXN003583,CUST0140,58.0,Chennai,8,1.0,0
TXN003584,CUST0158,430.86,Mumbai,20,869.61,0
TXN003585,CUST0461,992.46,Lucknow,12,2964.55,0
TXN003586,CUST0096,587.89,Hong Kong,10,770.9,1
TXN003587,CUST0415,186.56,Chennai,14,226.32,0
TXN003588,CUST0199,289.24,Delhi,17,812.45,0
TXN003589,CUST0312,168.1,Jaipur,16,887.04,0
TXN003590,CUST0441,256.25,Pune,19,1.0,0
TXN003591,CUST0313,177.08,Ahmedabad,1,1.0,0
TXN003592,CUST0044,437.24,Kolkata,0,1466.19,0
TXN003593,CUST0330,232.01,Chennai,8,363.49,0
TXN003594,CUST0284,91.28,Chennai,14,1.0,0
TXN003595,CUST0222,482.01,Mumbai,18,581.98,0
TXN003596,CUST0210,26.46,Kolkata,10,235.66,0
TXN003597,CUST0053,125.2,"New York, USA",6,1.0,1
TXN003598,CUST0223,200.32,Nagpur,17,1.0,0
TXN003599,CUST0303,234.93,Kolkata,1,1351.29,0
TXN003600,CUST0292,898.35,Mumbai,13,861.18,0
TXN003601,CUST0431,1568.97,Singapore,11,1634.8,1
TXN003602,CUST0304,45.75,Kolkata,1,223.77,0
TXN003603,CUST0467,370.97,Bengaluru,18,1378.47,0
TXN003604,CUST0467,358.94,Ahmedabad,11,133.47,0
TXN003605,CUST0275,38.37,Jaipur,21,151.49,0
TXN003606,CUST0211,106.93,Jaipur,18,162.8,0
TXN003607,CUST0125,578.74,Bengaluru,18,962.26,0
TXN003608,CUST0046,146.15,Mumbai,21,1.0,0
TXN003609,CUST0477,1732.78,Chennai,10,1987.97,0
TXN003610,CUST0083,44.96,Kolkata,9,1.0,0
TXN003611,CUST0340,2112.97,"London, UK",11,3217.32,1
TXN003612,CUST0469,983.76,Bhopal,11,1877.73,0
TXN003613,CUST0351,110.08,Delhi,16,639.17,0
TXN003614,CUST0005,120.87,Hyderabad,15,14.75,0
TXN003615,CUST0266,265.62,Delhi,13,149.42,0
TXN003616,CUST0309,148.55,Mumbai,18,1.0,0
TXN003617,CUST0354,86.31,Kolkata,8,616.22,0
TXN003618,CUST0290,1132.42,Pune,23,1185.33,0
TXN003619,CUST0382,82.47,Hyderabad,21,143.25,0
TXN003620,CUST0038,105.24,Indore,17,64.39,0
TXN003621,CUST0210,418.8,Chennai,20,39.76,0
TXN003622,CUST0417,446.82,Surat,17,309.35,0
TXN003623,CUST0163,81.3,Mumbai,19,284.95,0
TXN003624,CUST0414,192.25,Ahmedabad,17,1379.67,0
TXN003625,CUST0482,90.1,Bengaluru,6,399.23,0
TXN003626,CUST0361,342.57,Delhi,11,1029.01,0
TXN003627,CUST0080,97.03,Ahmedabad,9,265.82,0
TXN003628,CUST0337,331.89,Bhopal,11,1.0,0
TXN003629,CUST0164,76.83,Ahmedabad,18,323.81,0
TXN003630,CUST0178,106.24,Nagpur,6,43.66,0
TXN003631,CUST0162,40.8,Kolkata,21,1.0,0
TXN003632,CUST0361,356.86,Kanpur,16,779.69,0
TXN003633,CUST0203,1377.2,"London, UK",14,3015.93,1
TXN003634,CUST0078,1482.13,Hong Kong,3,775.7,1
TXN003635,CUST0204,186.0,Bhopal,14,416.51,0
TXN003636,CUST0234,204.38,"Tokyo, Japan",13,1.0,1
TXN003637,CUST0221,809.8,Kanpur,12,1451.05,0
TXN003638,CUST0037,51.59,Ahmedabad,9,21.02,0
TXN003639,CUST0339,161.44,Jaipur,15,1.0,0
TXN003640,CUST0074,95.12,Indore,18,142.44,0
TXN003641,CUST0272,483.68,Chennai,9,1588.16,0
TXN003642,CUST0208,201.26,Nagpur,8,1.0,0
TXN003643,CUST0274,263.59,Kolkata,18,667.53,0
TXN003644,CUST0122,138.81,Bengaluru,11,1.0,0
TXN003645,CUST0135,206.61,Surat,13,1.0,0
TXN003646,CUST0053,1953.3,Bengaluru,18,534.75,0
TXN003647,CUST0328,211.99,Jaipur,7,409.08,0
TXN003648,CUST0173,775.71,Kanpur,13,989.54,0
TXN003649,CUST0033,1546.07,Delhi,9,1783.25,0
TXN003650,CUST0222,621.33,Chennai,15,393.1,0
TXN003651,CUST0031,489.83,Kolkata,15,721.48,0
TXN003652,CUST0435,162.19,Kolkata,12,74.67,0
TXN003653,CUST0190,176.11,Jaipur,15,571.51,0
TXN003654,CUST0380,30.21,Hyderabad,22,56.8,0
TXN003655,CUST0451,523.89,"Frankfurt, Germany",18,1173.96,1
TXN003656,CUST0328,80.62,Kanpur,12,72.86,0
TXN003657,CUST0214,93.67,Bengaluru,8,437.03,0
TXN003658,CUST0463,102.73,Bengaluru,5,746.35,0
TXN003659,CUST0350,59.82,Bhopal,15,1.0,0
TXN003660,CUST0442,33.25,Surat,16,50.99,0
TXN003661,CUST0430,1022.79,"Tokyo, Japan",18,1166.97,1
TXN003662,CUST0191,475.68,Kanpur,23,429.59,0
TXN003663,CUST0341,1840.35,"New York, USA",19,3187.11,1
TXN003664,CUST0082,89.53,Hyderabad,4,1.0,0
TXN003665,CUST0072,84.56,Mumbai,5,452.14,0
TXN003666,CUST0071,301.43,Bhopal,14,1068.65,0
TXN003667,CUST0170,80.6,Pune,20,1.0,0
TXN003668,CUST0324,1112.87,"London, UK",11,622.31,1
TXN003669,CUST0478,177.17,Jaipur,11,289.64,0
TXN003670,CUST0012,102.91,Lucknow,7,632.25,0
TXN003671,CUST0228,257.51,Chennai,7,1289.28,0
TXN003672,CUST0328,61.94,Bhopal,16,1.0,0
TXN003673,CUST0392,348.76,Hyderabad,11,1101.79,0
TXN003674,CUST0319,240.52,Kolkata,10,898.89,0
TXN003675,CUST0033,109.11,Pune,17,1.0,0
TXN003676,CUST0189,673.45,Ahmedabad,13,1703.38,0
TXN003677,CUST0136,318.97,"Dubai, UAE",10,1.0,1
TXN003678,CUST0202,823.21,Bhopal,17,1135.56,0
TXN003679,CUST0048,289.3,Kanpur,12,38.88,0
TXN003680,CUST0381,112.85,Pune,13,1.0,0
TXN003681,CUST0056,198.95,Kanpur,20,33.7,0
TXN003682,CUST0032,926.38,Hyderabad,1,381.39,0
TXN003683,CUST0236,111.25,Kanpur,18,241.89,0
TXN003684,CUST0478,243.47,"Toronto, Canada",8,186.17,1
TXN003685,CUST0187,293.74,Chennai,19,422.08,0
TXN003686,CUST0082,149.66,Pune,20,1.0,0
TXN003687,CUST0436,511.06,Bhopal,15,1.0,0
TXN003688,CUST0320,783.72,"New York, USA",21,222.11,1
TXN003689,CUST0415,268.59,Mumbai,11,1.0,0
TXN003690,CUST0389,115.98,Mumbai,22,341.06,0
TXN003691,CUST0070,1286.3,"New York, USA",7,1367.56,1
TXN003692,CUST0178,95.0,Surat,20,603.62,0
TXN003693,CUST0103,84.49,Pune,19,1.0,0
TXN003694,CUST0038,364.29,Surat,16,1.0,0
TXN003695,CUST0419,173.13,Ahmedabad,12,1165.07,0
TXN003696,CUST0087,362.28,Pune,18,199.28,0
TXN003697,CUST0318,269.1,Ahmedabad,8,301.47,0
TXN003698,CUST0247,376.07,Kanpur,0,1069.12,0
TXN003699,CUST0327,1246.31,Surat,10,1589.77,0
TXN003700,CUST0437,1212.48,Singapore,8,2815.24,1
TXN003701,CUST0020,913.88,Pune,20,1957.17,0
TXN003702,CUST0136,68.48,Jaipur,18,113.32,0
TXN003703,CUST0259,508.44,Hong Kong,17,978.7,1
TXN003704,CUST0020,69.98,Bengaluru,21,1235.89,0
TXN003705,CUST0407,1091.78,Pune,20,1.0,0
TXN003706,CUST0076,758.3,Surat,11,578.53,0
TXN003707,CUST0192,488.51,Lucknow,9,460.62,0
TXN003708,CUST0478,680.66,"Paris, France",15,1761.68,1
TXN003709,CUST0004,335.1,Ahmedabad,16,933.14,0
TXN003710,CUST0213,376.64,Indore,0,137.41,0
TXN003711,CUST0256,148.18,Delhi,17,664.59,0
TXN003712,CUST0306,375.91,Jaipur,17,668.8,0
TXN003713,CUST0454,724.91,Kanpur,13,2202.37,0
TXN003714,CUST0021,143.12,Delhi,14,1006.35,0
TXN003715,CUST0106,162.94,Indore,19,1347.19,0
TXN003716,CUST0434,271.88,Hyderabad,7,1.0,0
TXN003717,CUST0072,282.16,Kolkata,12,21.01,0
TXN003718,CUST0262,201.3,Indore,12,274.94,0
TXN003719,CUST0212,16.59,Delhi,13,340.23,0
TXN003720,CUST0252,82.5,Nagpur,11,207.62,0
TXN003721,CUST0416,636.79,Kolkata,20,539.96,0
TXN003722,CUST0477,438.24,Indore,18,816.36,0
TXN003723,CUST0005,162.34,Nagpur,14,488.07,0
TXN003724,CUST0282,688.5,Ahmedabad,14,1033.24,0
TXN003725,CUST0272,143.95,Chennai,21,1101.49,0
TXN003726,CUST0403,968.44,Kolkata,12,2714.78,0
TXN003727,CUST0344,818.86,Kolkata,20,813.8,0
TXN003728,CUST0186,25.59,"Frankfurt, Germany",12,68.97,1
TXN003729,CUST0160,173.83,"New York, USA",16,1.0,1
TXN003730,CUST0038,77.21,Hyderabad,20,1.0,0
TXN003731,CUST0292,248.4,Surat,15,1.0,0
TXN003732,CUST0410,751.16,Chennai,18,877.78,0
TXN003733,CUST0311,22.42,Chennai,16,1.0,0
TXN003734,CUST0246,101.97,Surat,11,102.43,0
TXN003735,CUST0098,18.5,Bengaluru,12,715.72,0
TXN003736,CUST0255,342.03,Kanpur,14,2402.81,0
TXN003737,CUST0484,168.4,Delhi,11,1.0,0
TXN003738,CUST0140,546.07,Chennai,15,1460.93,0
TXN003739,CUST0060,64.16,Surat,18,475.34,0
TXN003740,CUST0228,58.25,Indore,8,368.2,0
TXN003741,CUST0156,144.54,Pune,11,716.42,0
TXN003742,CUST0173,394.97,Ahmedabad,13,1193.4,0
TXN003743,CUST0320,240.34,Ahmedabad,16,1364.48,0
TXN003744,CUST0137,180.12,Mumbai,9,192.81,0
TXN003745,CUST0103,384.68,Delhi,8,781.27,0
TXN003746,CUST0205,191.97,"New York, USA",18,633.21,1
TXN003747,CUST0118,138.52,Lucknow,20,1.0,0
TXN003748,CUST0475,146.61,Delhi,18,836.42,0
TXN003749,CUST0456,162.14,Ahmedabad,12,950.22,0
TXN003750,CUST0030,136.47,Pune,16,156.57,0
TXN003751,CUST0002,155.89,Indore,9,1.0,0
TXN003752,CUST0175,653.33,"New York, USA",10,435.92,1
TXN003753,CUST0376,172.87,"Frankfurt, Germany",13,869.82,1
TXN003754,CUST0296,338.93,Indore,10,1.0,0
TXN003755,CUST0435,115.89,Surat,18,599.92,0
TXN003756,CUST0465,182.69,Hyderabad,21,535.47,0
TXN003757,CUST0130,27.88,Bengaluru,13,73.32,0
TXN003758,CUST0224,174.18,Kanpur,15,165.18,0
TXN003759,CUST0465,173.59,Ahmedabad,19,150.73,0
TXN003760,CUST0268,71.07,Jaipur,19,272.9,0
TXN003761,CUST0445,274.99,Delhi,11,1370.0,0
TXN003762,CUST0124,134.78,Pune,18,421.8,0
TXN003763,CUST0382,185.84,Chennai,14,144.13,0
TXN003764,CUST0425,620.58,Nagpur,3,1914.34,0
TXN003765,CUST0351,223.93,Nagpur,10,1.0,0
TXN003766,CUST0500,1032.45,Bengaluru,12,2044.56,0
TXN003767,CUST0158,1449.03,"New York, USA",19,2239.04,1
TXN003768,CUST0400,203.27,Pune,3,1.0,0
TXN003769,CUST0387,675.6,Jaipur,18,1713.92,0
TXN003770,CUST0237,414.89,Bengaluru,20,329.33,0
TXN003771,CUST0297,247.1,Ahmedabad,20,1.0,0
TXN003772,CUST0004,102.34,Delhi,5,319.98,0
TXN003773,CUST0002,164.17,Surat,17,1.0,0
TXN003774,CUST0459,50.99,Bengaluru,10,435.7,0
TXN003775,CUST0455,65.5,Mumbai,10,374.66,0
TXN003776,CUST0369,204.29,Indore,16,2.21,0
TXN003777,CUST0344,177.64,Jaipur,20,606.58,0
TXN003778,CUST0371,175.04,Delhi,15,1202.55,0
